video_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
7209071048237550890,0.011584141775567242,0.006875959337649008,0.001554795311373756,0.11887799643148428,0.026249717989987844,0.002139189195392281,0.0703936052957227,0.009996301720024782,0.0,0.057907160889588555,0.00043623310204228685,0.07069377178141974,0.0,0.0,0.025525739084433185,0.30161454889138184,0.0,0.0,0.0838644363615327,0.002358964528054149,0.14668825094238402,0.01799033630947022,0.0,0.04524885105249141,0.0
7209412306407738670,7.971664020386158e-05,9.42182378128226e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.5570794258759666e-05,0.006961898156726657,0.0,0.000483356017290378,0.0,0.000473507549984577,0.2131277131428228,0.0,0.0,0.0,0.0,0.7650039322183525,0.0009168789490372653,0.0,0.011884823694119851,0.0009283845993904446,0.0
7210247826956193070,0.0,0.0,0.0,0.0005636445691731936,0.0,0.0,0.0,0.0,0.0,0.28951888865586767,0.0,0.0,0.00104007435451443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088773924204448,0.0,0.0,0.0
7210398536192560430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7211279583822433582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7211501763336146222,0.0,0.0,0.0,0.0,0.0,0.0005481683990795391,0.13753119966971855,0.0,0.0,0.40633721881917206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555834131120299,0.0,0.0,0.0,0.0,0.0,0.0
7211559032480468266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7211613070626524459,0.0,0.0,0.0,7.410417943078607e-05,0.0,0.054097972260167625,0.06362529693496777,0.0,0.0,0.3076447149983746,0.09576859186568852,0.022515132257361917,0.0030984667458368834,0.0,0.007120136010081484,0.042352928290960185,0.01309756522379777,0.005513861953918215,0.01048169150478157,0.003973662086495237,0.08322778979922642,0.0,0.13771844770201963,0.1496896381868913,0.0
7211687625407728898,0.0,0.0,0.0011312141674703303,0.006676124789939082,0.005133384721255205,0.0,0.1860953240427713,0.0,0.0,0.010585327333814303,0.0,0.03084611055254553,0.0,0.0,2.4543498332541792e-05,0.024472927758039983,0.0,0.0,0.7186799529357967,0.0,0.0,0.01635509020003516,0.0,0.0,0.0
7211702988925193474,0.0005239395514341444,0.0,0.0066087373707848385,0.0,0.04011603464124846,0.003684493868810725,0.572750221072144,0.0,0.0,0.028846012981823987,0.0,0.11471635236755492,0.0,8.92921139093602e-05,0.0047834825933895184,0.0,3.7730755530571447e-06,0.0,0.20087363960561874,0.0,0.007018965748402513,0.0,0.006495169329069674,0.01348988568025623,0.0
